祝,zhu4/zhou4/chu4,Z
驻,zhu4,Z
抓,zhua1,Z
爪,zhao3/zhua3,Z
拽,zhuai1/ye4/zhuai4,Z
专,zhuan1,Z
砖,zhuan1,Z
转,zhuan3/zhuai3/zhuan4,Z
撰,zhuan4/xuan3/suan4,Z
赚,zhuan4/zuan4,Z
篆,zhuan4,Z
桩,zhuang1,Z
庄,zhuang1/peng2,Z
装,zhuang1,Z
妆,zhuang1,Z
撞,zhuang4,Z
壮,zhuang4,Z
状,zhuang4,Z
椎,chui2/zhui1,C
锥,zhui1,Z
追,zhui1/dui1/tui1,Z
赘,zhui4,Z
坠,zhui4,Z
缀,zhui4,Z
谆,zhun1,Z
准,zhun3,Z
捉,zhuo1,Z
拙,zhuo1,Z
卓,zhuo1,Z
桌,zhuo1,Z
琢,zuo2/zhuo2,Z
茁,zhuo2/zhu2,Z
酌,zhuo2,Z
啄,zhuo2/zhou4,Z
着,zhe/zhuo2/zhao1/zhao2,Z
灼,zhuo2,Z
浊,zhuo2,Z
兹,zi1/ci2,Z
咨,zi1,Z
资,zi1,Z
姿,zi1/zi4,Z
滋,zi1/ci2/xuan2,Z
淄,zi1,Z
孜,zi1,Z
紫,zi3,Z
仔,zai3/zi3/zi1,Z
籽,zi3,Z
滓,zi3,Z
子,zi/zi3,Z
自,zi4,Z
渍,zi4,Z
字,zi4,Z
鬃,zong1,Z
棕,zong1,Z
踪,zong1,Z
宗,zong1,Z
综,zong1/zeng4,Z
总,zong3,Z
纵,zong4,Z
邹,zou1,Z
走,zou3,Z
奏,zou4/cou4,Z
揍,zou4/cou4,Z
租,zu1/ju1,Z
足,zu2/ju4,Z
卒,zu2/cu4/cui4,Z
族,zu2/sou3/cou4/zou4,Z
祖,zu3/jie1,Z
诅,zu3,Z
阻,zu3/zhu4,Z
组,zu3,Z
钻,zuan1/zuan4,Z
纂,zuan3,Z
嘴,zui3,Z
醉,zui4,Z
最,zui4/cuo1,Z
罪,zui4,Z
尊,zun1,Z
遵,zun1,Z
昨,zuo2,Z
左,zuo3,Z
佐,zuo3,Z
柞,zha4/zuo4/ze2,Z
做,zuo4,Z
作,zuo4/zuo1/zuo2,Z
坐,zuo4,Z
座,zuo4,Z
